Date (UTC)	Time (UTC)	Latitude	Longitude		
17-Jan-2009	21:22:28	47.61986667	-122.3210333		
17-Jan-2009	21:22:29	47.61986667	-122.3210333		
17-Jan-2009	21:22:30	47.61986667	-122.3210333		
17-Jan-2009	21:22:31	47.61986667	-122.3210333		
17-Jan-2009	21:22:32	47.61986667	-122.3210333		
17-Jan-2009	21:22:33	47.61986667	-122.321		
17-Jan-2009	21:22:34	47.61986667	-122.3209833		
17-Jan-2009	21:22:35	47.61988333	-122.3209167		
17-Jan-2009	21:22:36	47.61988333	-122.32085		
17-Jan-2009	21:22:37	47.61988333	-122.3207667		
17-Jan-2009	21:22:38	47.61988333	-122.3206833		
17-Jan-2009	21:22:39	47.6199	-122.3205667		
17-Jan-2009	21:22:40	47.6199	-122.32045		
17-Jan-2009	21:22:41	47.6199	-122.3203167		
17-Jan-2009	21:22:42	47.6199	-122.3201833		
17-Jan-2009	21:22:43	47.6199	-122.32005		
17-Jan-2009	21:22:44	47.61991667	-122.3199167		
17-Jan-2009	21:22:45	47.61991667	-122.3197833		
17-Jan-2009	21:22:46	47.61991667	-122.31965		
17-Jan-2009	21:22:47	47.61991667	-122.3195167		
17-Jan-2009	21:22:48	47.61991667	-122.3193833		
17-Jan-2009	21:22:49	47.61991667	-122.31925		
17-Jan-2009	21:22:50	47.61991667	-122.3191		
17-Jan-2009	21:22:51	47.61991667	-122.3189667		
17-Jan-2009	21:22:52	47.61991667	-122.3188333		
17-Jan-2009	21:22:53	47.61991667	-122.3187		
17-Jan-2009	21:22:54	47.61991667	-122.31855		
17-Jan-2009	21:22:55	47.61991667	-122.3184167		
17-Jan-2009	21:22:56	47.61991667	-122.3182833		
17-Jan-2009	21:22:57	47.61991667	-122.3181333		
17-Jan-2009	21:22:58	47.61991667	-122.318		
17-Jan-2009	21:22:59	47.61991667	-122.3178667		
17-Jan-2009	21:23:00	47.61991667	-122.3177333		
17-Jan-2009	21:23:01	47.61991667	-122.3175667		
17-Jan-2009	21:23:02	47.61991667	-122.3174333		
17-Jan-2009	21:23:03	47.61991667	-122.3173167		
17-Jan-2009	21:23:04	47.61991667	-122.3172		
17-Jan-2009	21:23:05	47.61993333	-122.3171		
17-Jan-2009	21:23:06	47.61993333	-122.3169833		
17-Jan-2009	21:23:07	47.61993333	-122.3168667		
17-Jan-2009	21:23:08	47.61993333	-122.31675		
17-Jan-2009	21:23:09	47.61993333	-122.3166		
17-Jan-2009	21:23:10	47.61993333	-122.3164667		
17-Jan-2009	21:23:11	47.61993333	-122.3163333		
17-Jan-2009	21:23:12	47.61993333	-122.3162		
17-Jan-2009	21:23:13	47.61993333	-122.3160667		
17-Jan-2009	21:23:14	47.61993333	-122.3159667		
17-Jan-2009	21:23:15	47.61993333	-122.3158833		
17-Jan-2009	21:23:16	47.61993333	-122.3158		
17-Jan-2009	21:23:17	47.61993333	-122.31575		
17-Jan-2009	21:23:18	47.61993333	-122.3157		
17-Jan-2009	21:23:19	47.61993333	-122.3156667		
17-Jan-2009	21:23:20	47.61993333	-122.3156333		
17-Jan-2009	21:23:21	47.61993333	-122.3156		
17-Jan-2009	21:23:22	47.61993333	-122.3156		
17-Jan-2009	21:23:23	47.61993333	-122.3156		
17-Jan-2009	21:23:24	47.61993333	-122.3156		
17-Jan-2009	21:23:25	47.61993333	-122.3156		
17-Jan-2009	21:23:26	47.61993333	-122.3156		
17-Jan-2009	21:23:27	47.61993333	-122.3156		
17-Jan-2009	21:23:28	47.61995	-122.3155833		
17-Jan-2009	21:23:29	47.61996667	-122.3155667		
17-Jan-2009	21:23:30	47.62	-122.31555		
17-Jan-2009	21:23:31	47.62003333	-122.31555		
17-Jan-2009	21:23:32	47.62008333	-122.31555		
17-Jan-2009	21:23:33	47.62015	-122.31555		
17-Jan-2009	21:23:34	47.62021667	-122.31555		
17-Jan-2009	21:23:35	47.6203	-122.3155667		
17-Jan-2009	21:23:36	47.62036667	-122.3155667		
17-Jan-2009	21:23:37	47.62045	-122.3155833		
17-Jan-2009	21:23:38	47.62053333	-122.3155833		
17-Jan-2009	21:23:39	47.62061667	-122.3155833		
17-Jan-2009	21:23:40	47.6207	-122.3156		
17-Jan-2009	21:23:41	47.62078333	-122.3156		
17-Jan-2009	21:23:42	47.62086667	-122.3156		
17-Jan-2009	21:23:43	47.62093333	-122.3156		
17-Jan-2009	21:23:44	47.62098333	-122.3156		
17-Jan-2009	21:23:45	47.62101667	-122.3156		
17-Jan-2009	21:23:46	47.62103333	-122.3156		
17-Jan-2009	21:23:47	47.62103333	-122.3156167		
17-Jan-2009	21:23:48	47.62103333	-122.3156167		
17-Jan-2009	21:23:49	47.62103333	-122.3156167		
17-Jan-2009	21:23:50	47.62105	-122.3156167		
17-Jan-2009	21:23:51	47.62105	-122.3156167		
17-Jan-2009	21:23:52	47.62106667	-122.3156167		
17-Jan-2009	21:23:53	47.6211	-122.3156167		
17-Jan-2009	21:23:54	47.62111667	-122.3156167		
17-Jan-2009	21:23:55	47.62116667	-122.3156333		
17-Jan-2009	21:23:56	47.6212	-122.3156667		
17-Jan-2009	21:23:57	47.62123333	-122.3156667		
17-Jan-2009	21:23:58	47.62128333	-122.3157		
17-Jan-2009	21:23:59	47.62135	-122.3157		
17-Jan-2009	21:24:00	47.62141667	-122.3157167		
17-Jan-2009	21:24:01	47.6215	-122.3157167		
17-Jan-2009	21:24:02	47.62158333	-122.3157167		
17-Jan-2009	21:24:03	47.62166667	-122.3157		
17-Jan-2009	21:24:04	47.62175	-122.3157		
17-Jan-2009	21:24:05	47.62181667	-122.3157		
17-Jan-2009	21:24:06	47.62188333	-122.3157		
17-Jan-2009	21:24:07	47.62191667	-122.3157		
17-Jan-2009	21:24:08	47.62193333	-122.3157		
17-Jan-2009	21:24:09	47.62195	-122.3157		
17-Jan-2009	21:24:10	47.62198333	-122.3157167		
17-Jan-2009	21:24:11	47.62201667	-122.3157167		
17-Jan-2009	21:24:12	47.62206667	-122.3157		
17-Jan-2009	21:24:13	47.62213333	-122.3157		
17-Jan-2009	21:24:14	47.62221667	-122.3157		
17-Jan-2009	21:24:15	47.62228333	-122.3157167		
17-Jan-2009	21:24:16	47.62236667	-122.3157167		
17-Jan-2009	21:24:17	47.62243333	-122.3157		
17-Jan-2009	21:24:18	47.62251667	-122.3157		
17-Jan-2009	21:24:19	47.6226	-122.3157167		
17-Jan-2009	21:24:20	47.6227	-122.3157167		
17-Jan-2009	21:24:21	47.62276667	-122.3157167		
17-Jan-2009	21:24:22	47.62285	-122.3157167		
17-Jan-2009	21:24:23	47.62291667	-122.3157167		
17-Jan-2009	21:24:24	47.62296667	-122.3157167		
17-Jan-2009	21:24:25	47.62298333	-122.3157167		
17-Jan-2009	21:24:26	47.623	-122.3157333		
17-Jan-2009	21:24:27	47.62301667	-122.3157333		
17-Jan-2009	21:24:28	47.62303333	-122.3157333		
17-Jan-2009	21:24:29	47.62305	-122.3157333		
17-Jan-2009	21:24:30	47.62306667	-122.3157333		
17-Jan-2009	21:24:31	47.62306667	-122.3157333		
17-Jan-2009	21:24:32	47.62308333	-122.3157333		
17-Jan-2009	21:24:33	47.62311667	-122.3157333		
17-Jan-2009	21:24:34	47.62315	-122.3157333		
17-Jan-2009	21:24:35	47.6232	-122.3157333		
17-Jan-2009	21:24:36	47.62326667	-122.3157333		
17-Jan-2009	21:24:37	47.62333333	-122.3157333		
17-Jan-2009	21:24:38	47.6234	-122.3157333		
17-Jan-2009	21:24:39	47.62348333	-122.3157333		
17-Jan-2009	21:24:40	47.62356667	-122.3157333		
17-Jan-2009	21:24:41	47.62365	-122.3157333		
17-Jan-2009	21:24:42	47.62373333	-122.3157333		
17-Jan-2009	21:24:43	47.6238	-122.3157333		
17-Jan-2009	21:24:44	47.62386667	-122.3157167		
17-Jan-2009	21:24:45	47.62393333	-122.3157		
17-Jan-2009	21:24:46	47.62396667	-122.3157		
17-Jan-2009	21:24:47	47.624	-122.3157		
17-Jan-2009	21:24:48	47.624	-122.3157167		
17-Jan-2009	21:24:49	47.624	-122.3157167		
17-Jan-2009	21:24:50	47.62401667	-122.3157167		
17-Jan-2009	21:24:51	47.62403333	-122.3157167		
17-Jan-2009	21:24:52	47.62405	-122.3157167		
17-Jan-2009	21:24:53	47.62408333	-122.3157167		
17-Jan-2009	21:24:54	47.6241	-122.3157333		
17-Jan-2009	21:24:55	47.62411667	-122.3157333		
17-Jan-2009	21:24:56	47.62411667	-122.3157333		
17-Jan-2009	21:24:57	47.62413333	-122.3157333		
17-Jan-2009	21:24:58	47.62415	-122.3157333		
17-Jan-2009	21:24:59	47.62415	-122.3157333		
17-Jan-2009	21:25:00	47.62416667	-122.3157333		
17-Jan-2009	21:25:01	47.62416667	-122.3157333		
17-Jan-2009	21:25:02	47.62416667	-122.3157333		
17-Jan-2009	21:25:03	47.62416667	-122.3157333		
17-Jan-2009	21:25:04	47.62416667	-122.3157333		
17-Jan-2009	21:25:05	47.62416667	-122.3157333		
17-Jan-2009	21:25:06	47.62415	-122.3157333		
17-Jan-2009	21:25:07	47.62415	-122.3157333		
17-Jan-2009	21:25:08	47.62415	-122.3157333		
17-Jan-2009	21:25:09	47.62415	-122.3157333		
17-Jan-2009	21:25:10	47.62415	-122.3157167		
17-Jan-2009	21:25:11	47.62415	-122.3157167		
17-Jan-2009	21:25:12	47.62415	-122.3157167		
17-Jan-2009	21:25:13	47.62415	-122.3157167		
17-Jan-2009	21:25:14	47.62415	-122.3157167		
17-Jan-2009	21:25:15	47.62415	-122.3157167		
17-Jan-2009	21:25:16	47.62415	-122.3157167		
17-Jan-2009	21:25:17	47.62415	-122.3157167		
17-Jan-2009	21:25:18	47.62415	-122.3157		
17-Jan-2009	21:25:19	47.62415	-122.3157		
17-Jan-2009	21:25:20	47.62413333	-122.3157		
17-Jan-2009	21:25:21	47.62413333	-122.3157		
17-Jan-2009	21:25:22	47.62413333	-122.3157		
17-Jan-2009	21:25:23	47.62413333	-122.3157		
17-Jan-2009	21:25:24	47.62413333	-122.3157		
17-Jan-2009	21:25:25	47.62413333	-122.3157		
17-Jan-2009	21:25:26	47.62413333	-122.3157		
17-Jan-2009	21:25:27	47.62413333	-122.3157167		
17-Jan-2009	21:25:28	47.62413333	-122.3157167		
17-Jan-2009	21:25:29	47.62413333	-122.3157167		
17-Jan-2009	21:25:30	47.62413333	-122.3157333		
17-Jan-2009	21:25:31	47.62413333	-122.3157333		
17-Jan-2009	21:25:32	47.62413333	-122.3157333		
17-Jan-2009	21:25:33	47.62413333	-122.3157333		
17-Jan-2009	21:25:34	47.62413333	-122.3157333		
17-Jan-2009	21:25:35	47.62413333	-122.31575		
17-Jan-2009	21:25:36	47.62413333	-122.31575		
17-Jan-2009	21:25:37	47.62415	-122.31575		
17-Jan-2009	21:25:38	47.62416667	-122.3157667		
17-Jan-2009	21:25:39	47.62418333	-122.3158167		
17-Jan-2009	21:25:40	47.62418333	-122.31585		
17-Jan-2009	21:25:41	47.6242	-122.3159167		
17-Jan-2009	21:25:42	47.62421667	-122.3159833		
17-Jan-2009	21:25:43	47.62421667	-122.31605		
17-Jan-2009	21:25:44	47.62423333	-122.3161333		
17-Jan-2009	21:25:45	47.62423333	-122.3162333		
17-Jan-2009	21:25:46	47.62423333	-122.3163167		
17-Jan-2009	21:25:47	47.62425	-122.3163833		
17-Jan-2009	21:25:48	47.62425	-122.31645		
17-Jan-2009	21:25:49	47.62425	-122.3165167		
17-Jan-2009	21:25:50	47.62425	-122.3165833		
17-Jan-2009	21:25:51	47.62425	-122.31665		
17-Jan-2009	21:25:52	47.62425	-122.3166833		
17-Jan-2009	21:25:53	47.62425	-122.3167		
17-Jan-2009	21:25:54	47.62425	-122.3167167		
17-Jan-2009	21:25:55	47.62425	-122.3167333		
17-Jan-2009	21:25:56	47.62425	-122.3167333		
17-Jan-2009	21:25:57	47.62425	-122.31675		
17-Jan-2009	21:25:58	47.62426667	-122.3167833		
17-Jan-2009	21:25:59	47.62426667	-122.3168333		
17-Jan-2009	21:26:00	47.62426667	-122.3169167		
17-Jan-2009	21:26:01	47.62426667	-122.317		
17-Jan-2009	21:26:02	47.62426667	-122.3171		
17-Jan-2009	21:26:03	47.62426667	-122.3172		
17-Jan-2009	21:26:04	47.62426667	-122.3173167		
17-Jan-2009	21:26:05	47.62426667	-122.3174333		
17-Jan-2009	21:26:06	47.62426667	-122.3175333		
17-Jan-2009	21:26:07	47.62426667	-122.3176333		
17-Jan-2009	21:26:08	47.62426667	-122.3177		
17-Jan-2009	21:26:09	47.62426667	-122.3177333		
17-Jan-2009	21:26:10	47.62426667	-122.3177667		
17-Jan-2009	21:26:11	47.62426667	-122.3177833		
17-Jan-2009	21:26:12	47.62426667	-122.3178		
17-Jan-2009	21:26:13	47.62425	-122.3178167		
17-Jan-2009	21:26:14	47.62423333	-122.3178333		
17-Jan-2009	21:26:15	47.6242	-122.3178333		
17-Jan-2009	21:26:16	47.62416667	-122.3178333		
17-Jan-2009	21:26:17	47.6241	-122.3178333		
17-Jan-2009	21:26:18	47.62405	-122.3178333		
17-Jan-2009	21:26:19	47.62396667	-122.3178333		
17-Jan-2009	21:26:20	47.6239	-122.3178333		
17-Jan-2009	21:26:21	47.62381667	-122.3178333		
17-Jan-2009	21:26:22	47.62373333	-122.3178333		
17-Jan-2009	21:26:23	47.62366667	-122.3178333		
17-Jan-2009	21:26:24	47.62358333	-122.3178333		
17-Jan-2009	21:26:25	47.6235	-122.3178333		
17-Jan-2009	21:26:26	47.62341667	-122.3178333		
17-Jan-2009	21:26:27	47.62335	-122.3178333		
17-Jan-2009	21:26:28	47.6233	-122.3178333		
17-Jan-2009	21:26:29	47.62325	-122.3178333		
17-Jan-2009	21:26:30	47.62323333	-122.3178333		
17-Jan-2009	21:26:31	47.62323333	-122.3178333		
17-Jan-2009	21:26:32	47.62321667	-122.3178333		
17-Jan-2009	21:26:33	47.6232	-122.3178333		
17-Jan-2009	21:26:34	47.6232	-122.3178333		
17-Jan-2009	21:26:35	47.62316667	-122.3178333		
17-Jan-2009	21:26:36	47.62315	-122.3178333		
17-Jan-2009	21:26:37	47.62315	-122.3178333		
17-Jan-2009	21:26:38	47.62311667	-122.3178333		
17-Jan-2009	21:26:39	47.62308333	-122.3178333		
17-Jan-2009	21:26:40	47.62303333	-122.3178333		
17-Jan-2009	21:26:41	47.62296667	-122.3178167		
17-Jan-2009	21:26:42	47.6229	-122.3178167		
17-Jan-2009	21:26:43	47.62281667	-122.3178167		
17-Jan-2009	21:26:44	47.62273333	-122.3178167		
17-Jan-2009	21:26:45	47.62263333	-122.3178167		
17-Jan-2009	21:26:46	47.62253333	-122.3178333		
17-Jan-2009	21:26:47	47.62245	-122.3178333		
17-Jan-2009	21:26:48	47.62235	-122.3178333		
17-Jan-2009	21:26:49	47.62226667	-122.3178333		
17-Jan-2009	21:26:50	47.6222	-122.3178333		
17-Jan-2009	21:26:51	47.62213333	-122.3178333		
17-Jan-2009	21:26:52	47.62208333	-122.3178333		
17-Jan-2009	21:26:53	47.62205	-122.3178333		
17-Jan-2009	21:26:54	47.62201667	-122.3178333		
17-Jan-2009	21:26:55	47.62201667	-122.31785		
17-Jan-2009	21:26:56	47.622	-122.3178667		
17-Jan-2009	21:26:57	47.62198333	-122.3178667		
17-Jan-2009	21:26:58	47.62195	-122.3178833		
17-Jan-2009	21:26:59	47.62193333	-122.3178667		
17-Jan-2009	21:27:00	47.6219	-122.31785		
17-Jan-2009	21:27:01	47.62188333	-122.3178333		
17-Jan-2009	21:27:02	47.62183333	-122.3178333		
17-Jan-2009	21:27:03	47.62178333	-122.3178333		
17-Jan-2009	21:27:04	47.62171667	-122.3178333		
17-Jan-2009	21:27:05	47.62166667	-122.3178333		
17-Jan-2009	21:27:06	47.62158333	-122.3178333		
17-Jan-2009	21:27:07	47.62151667	-122.3178333		
17-Jan-2009	21:27:08	47.62146667	-122.3178333		
17-Jan-2009	21:27:09	47.62141667	-122.3178333		
17-Jan-2009	21:27:10	47.62136667	-122.3178333		
17-Jan-2009	21:27:11	47.62133333	-122.31785		
17-Jan-2009	21:27:12	47.62131667	-122.31785		
17-Jan-2009	21:27:13	47.62128333	-122.31785		
17-Jan-2009	21:27:14	47.62126667	-122.31785		
17-Jan-2009	21:27:15	47.62123333	-122.31785		
17-Jan-2009	21:27:16	47.62123333	-122.31785		
17-Jan-2009	21:27:17	47.62121667	-122.31785		
17-Jan-2009	21:27:18	47.62121667	-122.31785		
17-Jan-2009	21:27:19	47.62121667	-122.31785		
17-Jan-2009	21:27:20	47.62121667	-122.31785		
17-Jan-2009	21:27:21	47.6212	-122.3178667		
17-Jan-2009	21:27:22	47.6212	-122.3178667		
17-Jan-2009	21:27:23	47.62118333	-122.3178833		
17-Jan-2009	21:27:24	47.62116667	-122.3178833		
17-Jan-2009	21:27:25	47.62115	-122.3178833		
17-Jan-2009	21:27:26	47.62115	-122.3179		
17-Jan-2009	21:27:27	47.62113333	-122.3179167		
17-Jan-2009	21:27:28	47.62111667	-122.31795		
17-Jan-2009	21:27:29	47.62111667	-122.318		
17-Jan-2009	21:27:30	47.6211	-122.31805		
17-Jan-2009	21:27:31	47.6211	-122.3181		
17-Jan-2009	21:27:32	47.62108333	-122.3181667		
17-Jan-2009	21:27:33	47.62105	-122.3182167		
17-Jan-2009	21:27:34	47.62101667	-122.31825		
17-Jan-2009	21:27:35	47.62095	-122.3182667		
17-Jan-2009	21:27:36	47.62088333	-122.3182667		
17-Jan-2009	21:27:37	47.6208	-122.3182667		
17-Jan-2009	21:27:38	47.62071667	-122.3182667		
17-Jan-2009	21:27:39	47.62061667	-122.3182667		
17-Jan-2009	21:27:40	47.62053333	-122.31825		
17-Jan-2009	21:27:41	47.62043333	-122.31825		
17-Jan-2009	21:27:42	47.62033333	-122.31825		
17-Jan-2009	21:27:43	47.62025	-122.31825		
17-Jan-2009	21:27:44	47.62018333	-122.31825		
17-Jan-2009	21:27:45	47.62011667	-122.31825		
17-Jan-2009	21:27:46	47.62006667	-122.3182667		
17-Jan-2009	21:27:47	47.62003333	-122.3182667		
17-Jan-2009	21:27:48	47.62	-122.3182667		
17-Jan-2009	21:27:49	47.61998333	-122.3182667		
17-Jan-2009	21:27:50	47.61998333	-122.3182667		
17-Jan-2009	21:27:51	47.61996667	-122.3182667		
17-Jan-2009	21:27:52	47.61995	-122.3182667		
17-Jan-2009	21:27:53	47.61993333	-122.3182667		
17-Jan-2009	21:27:54	47.6199	-122.3182667		
17-Jan-2009	21:27:55	47.61983333	-122.3182667		
17-Jan-2009	21:27:56	47.61976667	-122.31825		
17-Jan-2009	21:27:57	47.6197	-122.31825		
17-Jan-2009	21:27:58	47.61961667	-122.3182333		
17-Jan-2009	21:27:59	47.61953333	-122.3182333		
17-Jan-2009	21:28:00	47.61943333	-122.3182333		
17-Jan-2009	21:28:01	47.61935	-122.3182167		
17-Jan-2009	21:28:02	47.61926667	-122.3182167		
17-Jan-2009	21:28:03	47.6192	-122.3182		
17-Jan-2009	21:28:04	47.61911667	-122.3182		
17-Jan-2009	21:28:05	47.61905	-122.3182		
17-Jan-2009	21:28:06	47.61898333	-122.3182		
17-Jan-2009	21:28:07	47.61893333	-122.3182		
17-Jan-2009	21:28:08	47.6189	-122.3182167		
17-Jan-2009	21:28:09	47.61886667	-122.3182333		
17-Jan-2009	21:28:10	47.61883333	-122.31825		
17-Jan-2009	21:28:11	47.61881667	-122.3182667		
17-Jan-2009	21:28:12	47.6188	-122.3182833		
17-Jan-2009	21:28:13	47.61878333	-122.3182833		
17-Jan-2009	21:28:14	47.61878333	-122.3182833		
17-Jan-2009	21:28:15	47.61875	-122.3182833		
17-Jan-2009	21:28:16	47.61871667	-122.3182833		
17-Jan-2009	21:28:17	47.61868333	-122.3182667		
17-Jan-2009	21:28:18	47.61863333	-122.3182333		
17-Jan-2009	21:28:19	47.61856667	-122.3182167		
17-Jan-2009	21:28:20	47.6185	-122.3182		
17-Jan-2009	21:28:21	47.61843333	-122.3182		
17-Jan-2009	21:28:22	47.61835	-122.3182167		
17-Jan-2009	21:28:23	47.61828333	-122.3182167		
17-Jan-2009	21:28:24	47.61821667	-122.3182167		
17-Jan-2009	21:28:25	47.61815	-122.3182167		
17-Jan-2009	21:28:26	47.6181	-122.3182167		
17-Jan-2009	21:28:27	47.61805	-122.3182167		
17-Jan-2009	21:28:28	47.618	-122.3182		
17-Jan-2009	21:28:29	47.61796667	-122.3182		
17-Jan-2009	21:28:30	47.61793333	-122.3181833		
17-Jan-2009	21:28:31	47.61788333	-122.3181833		
17-Jan-2009	21:28:32	47.61781667	-122.3181833		
17-Jan-2009	21:28:33	47.61776667	-122.3181833		
17-Jan-2009	21:28:34	47.61771667	-122.3181833		
17-Jan-2009	21:28:35	47.61766667	-122.3181833		
17-Jan-2009	21:28:36	47.61763333	-122.3182		
17-Jan-2009	21:28:37	47.6176	-122.3182		
17-Jan-2009	21:28:38	47.61755	-122.3182		
17-Jan-2009	21:28:39	47.61751667	-122.3182		
17-Jan-2009	21:28:40	47.61746667	-122.3182		
17-Jan-2009	21:28:41	47.6174	-122.3182		
17-Jan-2009	21:28:42	47.61735	-122.3182		
17-Jan-2009	21:28:43	47.61728333	-122.3182		
17-Jan-2009	21:28:44	47.61721667	-122.3182		
17-Jan-2009	21:28:45	47.61716667	-122.3182		
17-Jan-2009	21:28:46	47.61711667	-122.3182		
17-Jan-2009	21:28:47	47.61706667	-122.3182		
17-Jan-2009	21:28:48	47.61701667	-122.3182		
17-Jan-2009	21:28:49	47.61693333	-122.3182		
17-Jan-2009	21:28:50	47.61686667	-122.3181833		
17-Jan-2009	21:28:51	47.6168	-122.3181833		
17-Jan-2009	21:28:52	47.61671667	-122.3182		
17-Jan-2009	21:28:53	47.61663333	-122.3182		
17-Jan-2009	21:28:54	47.61656667	-122.3182		
17-Jan-2009	21:28:55	47.61648333	-122.3182		
17-Jan-2009	21:28:56	47.61641667	-122.3182		
17-Jan-2009	21:28:57	47.61633333	-122.3181833		
17-Jan-2009	21:28:58	47.61625	-122.3181833		
17-Jan-2009	21:28:59	47.61618333	-122.3181833		
17-Jan-2009	21:29:00	47.61608333	-122.3181833		
17-Jan-2009	21:29:01	47.616	-122.3181833		
17-Jan-2009	21:29:02	47.61591667	-122.3181833		
17-Jan-2009	21:29:03	47.61583333	-122.3181833		
17-Jan-2009	21:29:04	47.61576667	-122.3181833		
17-Jan-2009	21:29:05	47.61568333	-122.3181833		
17-Jan-2009	21:29:06	47.61561667	-122.3181833		
17-Jan-2009	21:29:07	47.61556667	-122.3182		
17-Jan-2009	21:29:08	47.6155	-122.3182		
17-Jan-2009	21:29:09	47.61543333	-122.3182		
17-Jan-2009	21:29:10	47.61536667	-122.3181833		
17-Jan-2009	21:29:11	47.6153	-122.3181833		
17-Jan-2009	21:29:12	47.61523333	-122.3181833		
17-Jan-2009	21:29:13	47.61515	-122.3181833		
17-Jan-2009	21:29:14	47.61508333	-122.3181833		
17-Jan-2009	21:29:15	47.615	-122.3181667		
17-Jan-2009	21:29:16	47.61493333	-122.3181667		
17-Jan-2009	21:29:17	47.61485	-122.3181667		
17-Jan-2009	21:29:18	47.61478333	-122.3181667		
17-Jan-2009	21:29:19	47.6147	-122.3181667		
17-Jan-2009	21:29:20	47.61461667	-122.3181667		
17-Jan-2009	21:29:21	47.61453333	-122.3181667		
17-Jan-2009	21:29:22	47.61445	-122.3181667		
17-Jan-2009	21:29:23	47.61438333	-122.31815		
17-Jan-2009	21:29:24	47.61431667	-122.31815		
17-Jan-2009	21:29:25	47.61425	-122.31815		
17-Jan-2009	21:29:26	47.61421667	-122.3181667		
17-Jan-2009	21:29:27	47.6142	-122.3181667		
17-Jan-2009	21:29:28	47.6142	-122.3181667		
17-Jan-2009	21:29:29	47.6142	-122.3181667		
17-Jan-2009	21:29:30	47.6142	-122.3181833		
17-Jan-2009	21:29:31	47.61418333	-122.3181833		
17-Jan-2009	21:29:32	47.61418333	-122.3181833		
17-Jan-2009	21:29:33	47.61418333	-122.3181833		
17-Jan-2009	21:29:34	47.61418333	-122.3181833		
17-Jan-2009	21:29:35	47.61416667	-122.3181833		
17-Jan-2009	21:29:36	47.61416667	-122.3181833		
17-Jan-2009	21:29:37	47.61416667	-122.3181833		
17-Jan-2009	21:29:38	47.61415	-122.3181833		
17-Jan-2009	21:29:39	47.61413333	-122.3181833		
17-Jan-2009	21:29:40	47.61413333	-122.3181833		
17-Jan-2009	21:29:41	47.61411667	-122.3181833		
17-Jan-2009	21:29:42	47.61411667	-122.3181833		
17-Jan-2009	21:29:43	47.61411667	-122.3181833		
17-Jan-2009	21:29:44	47.61411667	-122.3181833		
17-Jan-2009	21:29:45	47.61411667	-122.3181833		
17-Jan-2009	21:29:46	47.61411667	-122.3181833		
17-Jan-2009	21:29:47	47.61411667	-122.3181833		
17-Jan-2009	21:29:48	47.61411667	-122.3181833		
17-Jan-2009	21:29:49	47.61411667	-122.3181833		
17-Jan-2009	21:29:50	47.61408333	-122.3181833		
17-Jan-2009	21:29:51	47.61406667	-122.3181833		
17-Jan-2009	21:29:52	47.61401667	-122.3181667		
17-Jan-2009	21:29:53	47.61396667	-122.3181667		
17-Jan-2009	21:29:54	47.6139	-122.31815		
17-Jan-2009	21:29:55	47.61383333	-122.3181333		
17-Jan-2009	21:29:56	47.61376667	-122.3181333		
17-Jan-2009	21:29:57	47.6137	-122.3181333		
17-Jan-2009	21:29:58	47.61363333	-122.3181333		
17-Jan-2009	21:29:59	47.61356667	-122.3181333		
17-Jan-2009	21:30:00	47.6135	-122.3181333		
17-Jan-2009	21:30:01	47.61345	-122.3181333		
17-Jan-2009	21:30:02	47.61338333	-122.3181333		
17-Jan-2009	21:30:03	47.61333333	-122.3181333		
17-Jan-2009	21:30:04	47.61326667	-122.3181333		
17-Jan-2009	21:30:05	47.61321667	-122.3181333		
17-Jan-2009	21:30:06	47.61316667	-122.3181333		
17-Jan-2009	21:30:07	47.61315	-122.3181333		
17-Jan-2009	21:30:08	47.61313333	-122.3181333		
17-Jan-2009	21:30:09	47.61311667	-122.3181333		
17-Jan-2009	21:30:10	47.61311667	-122.3181333		
17-Jan-2009	21:30:11	47.6131	-122.3181333		
17-Jan-2009	21:30:12	47.61308333	-122.3181333		
17-Jan-2009	21:30:13	47.61306667	-122.3181333		
17-Jan-2009	21:30:14	47.61306667	-122.3181333		
17-Jan-2009	21:30:15	47.61303333	-122.3181333		
17-Jan-2009	21:30:16	47.61301667	-122.3181333		
17-Jan-2009	21:30:17	47.613	-122.3181333		
17-Jan-2009	21:30:18	47.613	-122.31815		
17-Jan-2009	21:30:19	47.61298333	-122.31815		
17-Jan-2009	21:30:20	47.61296667	-122.31815		
17-Jan-2009	21:30:21	47.61295	-122.31815		
17-Jan-2009	21:30:22	47.61291667	-122.31815		
17-Jan-2009	21:30:23	47.61286667	-122.31815		
17-Jan-2009	21:30:24	47.6128	-122.31815		
17-Jan-2009	21:30:25	47.61273333	-122.31815		
17-Jan-2009	21:30:26	47.61266667	-122.31815		
17-Jan-2009	21:30:27	47.6126	-122.31815		
17-Jan-2009	21:30:28	47.61253333	-122.31815		
17-Jan-2009	21:30:29	47.61248333	-122.31815		
17-Jan-2009	21:30:30	47.61243333	-122.3181667		
17-Jan-2009	21:30:31	47.6124	-122.3181667		
17-Jan-2009	21:30:32	47.61236667	-122.3181667		
17-Jan-2009	21:30:33	47.61235	-122.3181667		
17-Jan-2009	21:30:34	47.61233333	-122.3181667		
17-Jan-2009	21:30:35	47.61233333	-122.3181667		
17-Jan-2009	21:30:36	47.61233333	-122.3181667		
17-Jan-2009	21:30:37	47.61231667	-122.3181833		
17-Jan-2009	21:30:38	47.6123	-122.3181833		
17-Jan-2009	21:30:39	47.61226667	-122.3182		
